id_wikidata	article	subject	avg_pv	avg_pv_prev	size	size_prev	notes	notes_prev	images	images_prev	references	references_prev	incipit_size	incipit_on_size	incipit_prev	issues	issues_prev	issue_sourceNeeded	issue_clarify	discussion_size	discussion_prev	first_edit	days	all_visits	VdQ	vetrina	galleria_su_Commons	pagina_su_commons	pagina_su_wikisource
Q555449	Eduardo_Acevedo_Díaz	Literatura	17	17	9308	-	0	-	2	-	0	-	408	4.38	-	0	-	0	0	200	-	2006-02-14	6164	64009	0	0	Eduardo Acevedo Díaz	Eduardo Acevedo Díaz	
Q19434914	El_almohadón_de_pluma	Literatura	17	ERRORE	6620	-	0	-	0	-	0	-	178	2.69	-	0	-	0	0	0	-	2017-12-18	1839	4101	0	0			
Q19436299	El_desalojo	Literatura	5	10	3936	-	0	-	0	-	0	-	449	11.41	-	0	-	0	0	1066	-	2017-08-19	1960	22473	0	0			
Q832330	El_Gaucho_Martín_Fierro	Literatura	402	543	21713	-	10	-	3	-	0	-	1503	6.92	-	0	-	0	0	221	-	2004-09-16	6680	2622850	0	0	El Gaucho Martín Fierro		
Q56318674	El_hijo_(cuento)	Literatura	38	40	4370	-	2	-	0	-	0	-	234	5.35	-	0	-	0	0	58	-	2018-08-07	1607	96414	0	0			
Q19437233	El_hombre_muerto	Literatura	61	74	5080	-	6	-	1	-	0	-	391	7.7	-	0	-	0	0	543	-	2018-08-01	1613	169283	0	0			
Q112062681	El_libro_blanco_(Frágil)	Literatura	4	2	9635	-	7	-	0	-	0	-	623	6.47	-	0	-	0	0	0	-	2022-05-18	227	1817	0	0			
Q1195272	El_llano_en_llamas	Literatura	172	196	11600	-	8	-	1	-	0	-	1180	10.17	-	0	-	0	0	2862	-	2006-01-14	6195	642277	0	0			
Q56318473	El_solitario_(cuento)	Literatura	61	64	3395	-	1	-	0	-	0	-	250	7.36	-	0	-	0	0	0	-	2018-08-01	1613	142371	0	0			
Q446437	Elena_Garro	Literatura	237	213	20978	-	13	-	2	-	0	-	1758	8.38	-	0	-	0	0	7620	-	2005-01-27	6547	669013	0	0			
Q5832039	En_familia_(obra_de_teatro)	Literatura	2	3	1084	-	0	-	0	-	0	-	456	42.07	-	0	-	0	0	631	-	2012-09-04	3770	26898	0	0			
Q276510	Ernesto_Cardenal	Literatura	117	108	24255	-	26	-	3	-	0	-	480	1.98	-	0	-	0	0	4382	-	2004-12-29	6576	515027	0	0	Ernesto Cardenal		
Q207804	Estrofa	Literatura	202	216	5469	-	0	-	0	-	0	-	246	4.5	-	0	-	0	0	1967	-	2005-09-29	6302	2354076	0	0			
Q714097	Felisberto_Hernández	Literatura	63	61	14356	-	14	-	1	-	0	-	373	2.6	-	0	-	0	0	3531	-	2006-09-04	5962	217482	0	0	Felisberto Hernández	Felisberto Hernández	
Q3346035	Final_del_juego_(libro)	Literatura	61	70	4656	-	4	-	0	-	0	-	943	20.25	-	0	-	0	0	3000	-	2006-03-01	6149	248244	0	0			
Q1429421	Florencio_Sánchez	Literatura	50	75	15137	-	4	-	2	-	0	-	193	1.28	-	0	-	0	0	202	-	2004-11-25	6610	291547	0	0	Florencio Sánchez	Florencio Sánchez	
Q3081842	Francisco_Espínola	Literatura	45	38	4744	-	2	-	0	-	0	-	232	4.89	-	0	-	0	0	199	-	2006-06-21	6037	155958	0	0	Francisco Espínola		
Q30903073	Función_expresiva	Literatura	80	113	2209	-	0	-	0	-	0	-	1788	80.94	-	0	-	0	0	0	-	2017-04-03	2098	553308	0	0			
Q5878	Gabriel_García_Márquez	Literatura	3714	3524	93663	-	81	-	15	-	0	-	3739	3.99	-	0	-	0	0	65010	-	2003-03-26	7220	15036228	0	0	Gabriel García Márquez		
Q80871	Gabriela_Mistral	Literatura	1092	991	84424	-	81	-	17	-	0	-	1499	1.78	-	0	-	0	0	41374	-	2004-03-05	6875	4773908	0	0	Gabriela Mistral	Gabriela Mistral	
Q210377	Gaucho	Literatura	388	383	94072	-	32	-	34	-	0	-	3538	3.76	-	0	-	0	0	32140	-	2004-04-05	6844	1586005	0	0	Gauchos		
Q10899852	Generación_del_900	Literatura	49	46	3906	-	3	-	1	-	0	-	610	15.62	-	0	-	0	0	401	-	2013-03-13	3580	212136	0	0			
Q5876895	Generación_del_centenario_(Uruguay)	Literatura	13	14	1667	-	0	-	0	-	0	-	277	16.62	-	0	-	0	0	17	-	2009-05-20	4973	74596	0	0			
Q132311	Género_fantástico	Literatura	185	197	37173	-	47	-	10	-	0	-	870	2.34	-	0	-	0	0	5816	-	2007-05-09	5715	1093987	0	0	Fantasy		
Q223393	Género_literario	Literatura	980	1128	14526	-	4	-	0	-	0	-	1191	8.2	-	0	-	0	0	2939	-	2001-11-03	7728	7769760	0	0			
Q468838	Griselda_Gambaro	Literatura	67	62	23643	-	25	-	1	-	0	-	139	0.59	-	0	-	0	0	696	-	2008-03-04	5415	245668	0	0	Griselda Gambaro		
Q16864	Horacio_Quiroga	Literatura	1420	1288	43331	-	34	-	6	-	0	-	788	1.82	-	0	-	0	0	18479	-	2004-10-23	6643	5276193	0	0	Horacio Quiroga	Horacio Quiroga	
Q3076374	Ida_Vitale	Literatura	74	57	15469	-	16	-	2	-	0	-	920	5.95	-	0	-	0	0	562	-	2007-01-26	5818	217376	0	0	Ida Vitale		
Q129533	Idea_Vilariño	Literatura	102	89	14114	-	13	-	2	-	0	-	347	2.46	-	0	-	0	0	2738	-	2007-12-31	5479	268804	0	0	Idea Vilariño		
Q4891107	Jacobo_Langsner	Literatura	23	28	10386	-	13	-	0	-	0	-	691	6.65	-	0	-	0	0	1212	-	2006-06-22	6036	75650	0	0	Jacobo Langsner		
Q3286899	Javier_de_Viana	Literatura	13	10	4816	-	2	-	0	-	0	-	199	4.13	-	0	-	0	0	0	-	2008-02-27	5421	37832	0	0	Javier de Viana		
Q1703762	Jorge_Arbeleche	Literatura	1	1	3219	-	2	-	0	-	0	-	237	7.36	-	0	-	0	0	0	-	2008-04-01	5387	6370	0	0			
Q42387144	Jorge_Curi	Literatura	1	1	3467	-	3	-	0	-	0	-	311	8.97	-	0	-	0	0	0	-	2019-08-09	1240	3234	0	0			
Q909	Jorge_Luis_Borges	Literatura	1989	1740	172589	-	153	-	25	-	0	-	4290	2.49	-	0	-	0	0	79277	-	2003-03-26	7220	7450612	0	1	Jorge Luis Borges	Jorge Luis Borges	
Q377623	José_Hernández	Literatura	273	474	62484	-	77	-	4	-	0	-	2243	3.59	-	0	-	0	0	5467	-	2004-09-16	6680	1989141	0	0	José Hernández	José Hernández	
Q103285	José_Martí	Literatura	1387	1290	76095	-	41	-	38	-	0	-	1462	1.92	-	0	-	0	0	15546	-	2003-08-16	7077	4669864	0	0	José Martí		
Q16493575	Juan_Cunha	Literatura	2	2	9494	-	6	-	0	-	0	-	198	2.09	-	0	-	0	0	14	-	2014-01-04	3283	8853	0	0			
Q3187690	Juan_José_Morosoli	Literatura	41	37	10312	-	9	-	0	-	0	-	558	5.41	-	0	-	0	0	431	-	2006-06-29	6029	151831	0	0	Juan José Morosoli		
Q200661	Juan_Rulfo	Literatura	774	828	34467	-	40	-	7	-	0	-	1821	5.28	-	0	-	0	0	6587	-	2003-06-05	7149	4200467	0	0	Juan Rulfo		
Q237914	Juana_de_Ibarbourou	Literatura	281	260	20184	-	22	-	1	-	0	-	908	4.5	-	0	-	0	0	1887	-	2004-10-01	6665	994662	0	0	Juana de Ibarbourou		
Q174210	Julio_Cortázar	Literatura	1813	1640	68207	-	73	-	12	-	0	-	3032	4.45	-	0	-	0	0	33400	-	2003-07-29	7095	6507805	0	0	Julio Cortázar		
Q3058092	Julio_Herrera_y_Reissig	Literatura	28	31	8026	-	3	-	1	-	0	-	379	4.72	-	0	-	0	0	3134	-	2005-01-20	6554	125699	0	0	Julio Herrera y Reissig	Julio Herrera y Reissig	
Q5966801	La_gallina_degollada	Literatura	134	165	3227	-	4	-	0	-	0	-	382	11.84	-	0	-	0	0	161	-	2009-10-08	4832	568282	0	0			
Q5967087	La_isla_desierta	Literatura	15	20	2485	-	2	-	0	-	0	-	447	17.99	-	0	-	0	0	0	-	2008-10-01	5204	136055	0	0			
Q17995429	Las_lenguas_de_diamante	Literatura	8	8	7094	-	3	-	0	-	0	-	594	8.37	-	0	-	0	0	3372	-	2014-08-29	3046	31264	0	0			
Q5657929	Líber_Falco	Literatura	9	9	2737	-	0	-	0	-	0	-	115	4.2	-	0	-	0	0	0	-	2008-02-16	5432	33429	0	0			
Q24449	Literatura_de_Uruguay	Literatura	18	17	15283	-	4	-	0	-	0	-	154	1.01	-	0	-	0	0	1432	-	2004-02-13	6896	77910	0	0	Literature of Uruguay		
Q832383	Literatura_gauchesca	Literatura	96	129	22298	-	6	-	2	-	0	-	2414	10.83	-	0	-	0	0	2847	-	2006-07-08	6020	735515	0	0	Gaucho literature		
Q1147454	Literatura_latinoamericana	Literatura	308	331	37269	-	54	-	7	-	0	-	794	2.13	-	0	-	0	0	4966	-	2006-10-16	5920	1330501	0	0			
Q113013	Literatura_posmoderna	Literatura	47	34	13014	-	0	-	0	-	0	-	2754	21.16	-	0	-	0	0	0	-	2008-02-02	5446	403108	0	0	Postmodern literature		
Q65166143	Los_cálices_vacíos	Literatura	11	11	17558	-	13	-	1	-	0	-	568	3.23	-	0	-	0	0	0	-	2019-03-19	1383	18715	0	0			
Q1977971	Los_funerales_de_la_Mamá_Grande	Literatura	47	47	4094	-	5	-	0	-	0	-	1756	42.89	-	0	-	0	0	1068	-	2007-10-26	5545	212654	0	0			
Q5981279	Los_versos_del_capitán	Literatura	10	10	3397	-	2	-	0	-	0	-	1081	31.82	-	0	-	0	0	14	-	2012-06-24	3842	62194	0	0			
Q934381	Macondo	Literatura	202	189	10285	-	7	-	1	-	0	-	673	6.54	-	0	-	0	0	2179	-	2005-12-04	6236	861192	0	0	Macondo		
Q3136707	María_Eugenia_Vaz_Ferreira	Literatura	21	21	8375	-	6	-	0	-	0	-	296	3.53	-	0	-	0	0	1483	-	2006-08-15	5982	54709	0	0	María Eugenia Vaz Ferreira		
Q3293353	Mario_Arregui	Literatura	4	3	9699	-	2	-	0	-	0	-	154	1.59	-	0	-	0	0	525	-	2007-01-26	5818	15010	0	0	Mario Arregui		
Q16285	Mario_Benedetti	Literatura	844	846	32128	-	20	-	1	-	0	-	952	2.96	-	0	-	0	0	11164	-	2003-07-18	7106	4494735	0	0	Mario Benedetti		
Q12182614	Mercedes_Rein	Literatura	2	1	5984	-	5	-	0	-	0	-	148	2.47	-	0	-	0	0	25	-	2013-04-28	3534	5701	0	0			
Q2877813	Milton_Schinca	Literatura	4	3	10725	-	5	-	0	-	0	-	280	2.61	-	0	-	0	0	184	-	2010-03-12	4677	12715	0	0			
Q5600643	Modernismo_(literatura_en_español)	Literatura	700	1131	59016	-	6	-	13	-	0	-	2032	3.44	-	0	-	0	0	7653	-	2003-06-10	7144	7131798	0	0	Modernismo		
Q2339879	Monólogo_dramático	Literatura	26	18	9175	-	6	-	1	-	0	-	303	3.3	-	0	-	0	0	37	-	2006-07-11	6017	97311	0	0			
Q58363586	Narrador	Literatura	390	417	12666	-	2	-	1	-	0	-	432	3.41	-	0	-	0	0	2589	-	2005-01-28	6546	3190808	0	0	Narrators		
Q1318295	Narrativa	Literatura	270	404	12676	-	2	-	0	-	0	-	718	5.66	-	0	-	0	0	253	-	2006-06-24	6034	1897981	0	0	Narratives		
Q474090	Narrativa_poética	Literatura	33	42	5394	-	2	-	1	-	0	-	530	9.83	-	0	-	0	0	0	-	2009-08-08	4893	247894	0	0			
Q30904298	Negrismo	Literatura	10	12	2069	-	4	-	0	-	0	-	1821	88.01	-	0	-	0	0	0	-	2017-04-26	2075	35046	0	0			
Q334118	Nicolás_Guillén	Literatura	139	144	23334	-	17	-	3	-	0	-	927	3.97	-	0	-	0	0	4836	-	2004-09-20	6676	766181	0	0	Nicolás Guillén		
Q97369394	No_se_culpe_a_nadie	Literatura	18	24	5653	-	4	-	0	-	0	-	221	3.91	-	0	-	0	0	100	-	2009-03-12	5042	122850	0	0			
Q1303550	Orfila_Bardesio	Literatura	1	2	3049	-	2	-	0	-	0	-	124	4.07	-	0	-	0	0	0	-	2014-08-13	3062	3426	0	0			
Q708826	Osvaldo_Dragún	Literatura	15	12	5858	-	1	-	2	-	0	-	713	12.17	-	0	-	0	0	1016	-	2006-11-23	5882	49719	0	0	Osvaldo Dragún		
Q34189	Pablo_Neruda	Literatura	2064	1782	61793	-	56	-	19	-	0	-	2817	4.56	-	0	-	0	0	41925	-	2001-12-05	7696	8449721	0	0	Pablo Neruda	Pablo Neruda	
Q1427966	Pedro_Páramo	Literatura	422	427	17976	-	23	-	1	-	0	-	2586	14.39	-	0	-	0	0	6422	-	2005-10-30	6271	2006055	0	0			
Q95074	Personaje	Literatura	371	338	35632	-	8	-	2	-	0	-	1462	4.1	-	0	-	0	0	2450	-	2005-08-15	6347	1701219	0	0	Fictional characters		
Q482	Poesía	Literatura	691	784	34167	-	26	-	5	-	0	-	1355	3.97	-	0	-	0	0	21006	-	2004-10-04	6662	4704214	0	0	Poetry		
Q147516	Realismo_mágico	Literatura	432	665	13876	-	12	-	3	-	0	-	361	2.6	-	0	-	0	0	1499	-	2004-05-03	6816	3077045	0	0			
Q178715	Rima	Literatura	175	243	7274	-	2	-	1	-	0	-	240	3.3	-	0	-	0	0	2306	-	2005-03-12	6503	2934903	0	0	Rhymes		
Q188838	Roberto_Arlt	Literatura	242	232	22472	-	11	-	2	-	0	-	1735	7.72	-	0	-	0	0	7185	-	2004-06-29	6759	856336	0	0	Roberto Arlt		
Q2159485	Roberto_Cossa	Literatura	44	54	2340	-	0	-	1	-	0	-	129	5.51	-	0	-	0	0	1064	-	2006-11-23	5882	202754	0	0			
Q173767	Rubén_Darío	Literatura	1328	1364	95368	-	62	-	20	-	0	-	1388	1.46	-	0	-	0	0	10544	-	2004-06-17	6771	6773320	1	0	Rubén Darío		
Q6121779	Sara_de_Ibáñez	Literatura	4	3	5950	-	9	-	0	-	0	-	898	15.09	-	0	-	0	0	0	-	2008-09-22	5213	12770	0	0			
Q80056	Soneto	Literatura	341	344	21796	-	18	-	1	-	0	-	1761	8.08	-	0	-	0	0	13603	-	2004-12-07	6598	2272118	0	0	Sonnets		
Q56378658	Texto_dramático	Literatura	93	136	6370	-	4	-	1	-	0	-	1787	28.05	-	0	-	0	0	0	-	2018-08-20	1594	369648	0	0			
Q1758354	Trama_(narratología)	Literatura	143	197	3904	-	2	-	1	-	0	-	662	16.96	-	0	-	0	0	1640	-	2006-08-27	5970	1308436	0	0	Plot (narrative)		
Q5219975	Veinte_poemas_de_amor_y_una_canción_desesperada	Literatura	171	192	5575	-	2	-	2	-	0	-	372	6.67	-	0	-	0	0	2183	-	2006-05-15	6074	887288	0	0			
Q1661	Verso	Literatura	396	362	3794	-	0	-	1	-	0	-	941	24.8	-	0	-	0	0	2412	-	2003-04-25	7190	3358598	0	0			
Q3076725	Virginia_Brindis_de_Salas	Literatura	11	5	2559	-	3	-	0	-	0	-	164	6.41	-	0	-	0	0	1309	-	2011-05-22	4241	11635	0	0	Virginia Brindis de Salas		
Q49084	Cuento	Literatura	1311	1589	62795	-	58	-	3	-	0	-	3017	4.8	-	0	-	0	0	11182	-	2002-07-22	7467	9786235	0	0	Short stories		
Q32043	Adición_(matemática)	Matemática	322	398	19308	-	9	-	1	-	0	-	1711	8.86	-	0	-	0	0	10170	-	2002-10-23	7374	1943630	0	0	Addition		
Q3968	Álgebra	Matemática	695	766	32533	-	18	-	27	-	0	-	2137	6.57	-	0	-	0	0	12709	-	2003-04-05	7210	4252535	0	0	Algebra		
Q211294	Álgebra_elemental	Matemática	131	167	25370	-	19	-	2	-	0	-	2716	10.71	-	0	-	0	0	1529	-	2007-05-05	5719	796787	0	0	Elementary algebra		
Q130762	Algoritmo_de_multiplicación	Matemática	31	40	11053	-	1	-	2	-	0	-	17	0.15	-	0	-	0	0	0	-	2006-04-21	6098	273794	0	0			
Q1991505	Anexo:Funciones_matemáticas	Matemática	19	17	11667	-	0	-	0	-	0	-	1025	8.79	-	0	-	0	0	0	-	2003-08-31	7062	227315	0	0			
Q11352	Ángulo	Matemática	876	799	37982	-	13	-	45	-	0	-	1426	3.75	-	0	-	0	0	8762	-	2003-07-10	7114	5507430	0	0	Angles (geometry)		
Q11500	Área	Matemática	729	657	35575	-	21	-	33	-	0	-	2169	6.1	-	0	-	0	0	5435	-	2005-12-30	6210	4036046	0	0	Area		
Q3128632	Bisección	Matemática	26	22	20253	-	16	-	7	-	0	-	1101	5.44	-	0	-	0	0	0	-	2018-05-27	1679	62255	0	0			
Q27809	Bisectriz	Matemática	140	132	4639	-	5	-	4	-	0	-	379	8.17	-	0	-	0	0	1271	-	2003-10-17	7015	1543102	0	0	Angle bisection		
Q620584	Cálculo_mental	Matemática	43	56	31172	-	9	-	1	-	0	-	1691	5.42	-	0	-	0	0	4076	-	2004-09-02	6694	462576	0	0	Mental calculators		
Q843905	Circunferencia	Matemática	524	491	26734	-	19	-	14	-	0	-	387	1.45	-	0	-	0	0	7506	-	2002-01-31	7639	4360114	0	0			
Q110176	Circunferencia_circunscrita	Matemática	15	23	2764	-	6	-	2	-	0	-	734	26.56	-	0	-	0	0	284	-	2003-07-24	7100	424006	0	0	Circumcircles		
Q354337	Circunferencia_inscrita	Matemática	23	25	954	-	0	-	1	-	0	-	564	59.12	-	0	-	0	0	0	-	2005-12-23	6217	217147	0	0	Incircles		
Q36810	Cuadrilátero	Matemática	672	647	55483	-	52	-	12	-	0	-	1356	2.44	-	0	-	0	0	5732	-	2003-07-22	7102	3648228	0	0	Tetragons		
Q238231	Disco_(topología)	Matemática	7	7	1842	-	1	-	1	-	0	-	466	25.3	-	0	-	0	0	2212	-	2007-01-24	5820	25977	0	0	Discs		
Q671617	Distribución_de_Laplace	Matemática	14	15	8890	-	4	-	3	-	0	-	618	6.95	-	0	-	0	0	0	-	2010-01-31	4717	54111	0	0	Laplace distribution		
Q200726	Distribución_de_probabilidad	Matemática	297	390	19744	-	1	-	3	-	0	-	1054	5.34	-	0	-	0	0	1899	-	2003-10-20	7012	1755765	0	0	Probability distributions		
Q1226939	División_(matemática)	Matemática	382	519	20365	-	16	-	2	-	0	-	2903	14.25	-	0	-	0	0	3140	-	2003-04-25	7190	2821593	0	0	Division (mathematics)		
Q192439	Dominio_de_una_función	Matemática	135	246	3678	-	0	-	1	-	0	-	947	25.75	-	0	-	0	0	1058	-	2003-09-13	7049	175944	0	0			
Q484637	Ecuación_de_primer_grado	Matemática	380	512	9267	-	3	-	3	-	0	-	395	4.26	-	0	-	0	0	1269	-	2006-03-16	6134	2887177	0	0	Linear equations		
Q778806	Elementos_notables_de_un_triángulo	Matemática	64	57	3677	-	0	-	9	-	0	-	416	11.31	-	0	-	0	0	0	-	2014-04-18	3179	144872	0	0	Triangle centers		
Q380344	Estadística_descriptiva	Matemática	260	271	10932	-	8	-	1	-	0	-	2770	25.34	-	0	-	0	0	598	-	2004-11-21	6614	1690333	0	0	Descriptive statistics		
Q976981	Fórmula_(expresión)	Matemática	167	203	19396	-	10	-	5	-	0	-	1777	9.16	-	0	-	0	0	452	-	2007-11-05	5535	1083231	0	0	Mathematical formulas		
Q762856	Frecuencia_estadística	Matemática	259	216	2906	-	1	-	0	-	0	-	268	9.22	-	0	-	0	0	1480	-	2006-01-12	6197	2026685	0	0	Frequency (statistics)		
Q11348	Función_(matemática)	Matemática	1089	1154	43307	-	10	-	15	-	0	-	4091	9.45	-	0	-	0	0	15635	-	2003-08-30	7063	908321	0	0	Functions (mathematics)		
Q1244652	Función_polinómica	Matemática	163	190	3320	-	3	-	0	-	0	-	174	5.24	-	0	-	0	0	695	-	2004-09-06	6690	1054685	0	0	Polynomial functions		
Q1537205	Goniometría	Matemática	17	17	4205	-	0	-	1	-	0	-	614	14.6	-	0	-	0	0	608	-	2007-05-16	5708	106614	0	0			
Q28923	Gráfica	Matemática	406	454	4050	-	0	-	0	-	0	-	887	21.9	-	0	-	0	0	949	-	2005-06-24	6399	3817888	0	0	Charts	Chart	
Q182598	Gráfica_de_una_función	Matemática	268	276	25543	-	1	-	32	-	0	-	2161	8.46	-	0	-	0	0	3524	-	2004-11-17	6618	1588049	0	0	Function plots		
Q583960	Homotecia	Matemática	81	95	6093	-	1	-	3	-	0	-	186	3.05	-	0	-	0	0	1091	-	2003-10-30	7002	1015549	0	0	Homothety		
Q959606	Interés_compuesto	Matemática	371	442	10221	-	7	-	0	-	0	-	912	8.92	-	0	-	0	0	2591	-	2009-02-25	5057	2233132	0	0	Compound interest		
Q9009033	Interés_simple	Matemática	132	209	2201	-	1	-	0	-	0	-	1684	76.51	-	0	-	0	0	454	-	2005-08-30	6332	1233554	0	0			
Q335632	Matemática_financiera	Matemática	156	156	7884	-	1	-	0	-	0	-	2512	31.86	-	0	-	0	0	52	-	2004-11-27	6608	999656	0	0	Mathematical finance		
Q131752	Máximo_común_divisor	Matemática	399	555	10471	-	19	-	1	-	0	-	191	1.82	-	0	-	0	0	0	-	2004-01-05	6935	3779865	0	0	Greatest common divisor		
Q235001	Mediana_(geometría)	Matemática	74	63	7393	-	13	-	3	-	0	-	415	5.61	-	0	-	0	0	4205	-	2006-03-08	6142	742323	0	0	Median (geometry)		
Q1420204	Mediatriz	Matemática	107	109	5333	-	0	-	4	-	0	-	245	4.59	-	0	-	0	0	489	-	2003-05-26	7159	1427625	0	0			
Q102761	Mínimo_común_múltiplo	Matemática	459	645	11388	-	9	-	2	-	0	-	629	5.52	-	0	-	0	0	1645	-	2004-01-05	6935	4258873	0	0	Least common multiple		
Q40276	Multiplicación	Matemática	370	435	22516	-	13	-	6	-	0	-	4603	20.44	-	0	-	0	0	7507	-	2004-01-16	6924	2158625	0	0	Multiplication		
Q219142	Notación_científica	Matemática	602	838	31940	-	38	-	7	-	0	-	1397	4.37	-	0	-	0	0	17645	-	2004-04-08	6841	4291197	0	0			
Q12503	Número_entero	Matemática	1061	1306	24374	-	26	-	2	-	0	-	2014	8.26	-	0	-	0	0	16772	-	2001-10-21	7741	8203975	0	0	Integers		
Q21199	Número_natural	Matemática	1494	1765	23613	-	19	-	1	-	0	-	846	3.58	-	0	-	0	0	23803	-	2002-02-10	7629	7959409	0	0	Natural numbers		
Q1244890	Número_racional	Matemática	901	933	19223	-	11	-	3	-	0	-	2120	11.03	-	0	-	0	0	7428	-	2002-03-21	7590	6192220	0	0	Rational numbers		
Q12916	Número_real	Matemática	992	1045	32666	-	14	-	4	-	0	-	2048	6.27	-	0	-	0	0	9805	-	2002-02-15	7624	6686676	0	0	Real numbers		
Q104752	Números_coprimos	Matemática	42	56	6342	-	3	-	1	-	0	-	865	13.64	-	0	-	0	0	1001	-	2004-01-03	6937	131051	0	0	Coprime integers		
Q3884033	Operación_(matemática)	Matemática	157	174	13345	-	3	-	1	-	0	-	1793	13.44	-	0	-	0	0	1644	-	2003-12-24	6947	101591	0	0			
Q845118	Orden_de_evaluación	Matemática	122	217	15859	-	3	-	1	-	0	-	2408	15.18	-	0	-	0	0	450	-	2011-04-14	4279	817873	0	0	Order of operations		
Q215067	Ortogonalidad_(matemática)	Matemática	64	64	5783	-	0	-	3	-	0	-	511	8.84	-	0	-	0	0	0	-	2004-11-09	6626	38672	0	0			
Q3776487	Parámetro_estadístico	Matemática	125	141	64971	-	45	-	13	-	0	-	1261	1.94	-	0	-	0	0	9502	-	2007-03-06	5779	1139389	1	0			
Q28474	Perímetro	Matemática	350	336	5605	-	0	-	3	-	0	-	461	8.22	-	0	-	0	0	782	-	2004-01-20	6920	2594044	0	0			
Q205034	Perpendicularidad	Matemática	294	268	6667	-	0	-	3	-	0	-	659	9.88	-	0	-	0	0	1266	-	2003-11-24	6977	1730057	0	0	Perpendicular		
Q3358290	Pirámide_(geometría)	Matemática	301	318	40382	-	14	-	43	-	0	-	1694	4.19	-	0	-	0	0	0	-	2005-11-25	6245	2143493	0	0	Pyramids (geometry)		
Q17285	Plano_(geometría)	Matemática	348	376	19946	-	6	-	35	-	0	-	2794	14.01	-	0	-	0	0	729	-	2003-11-24	6977	2120129	0	0	Euclidean planes		
Q735071	Poliedro_regular	Matemática	77	98	14227	-	4	-	9	-	0	-	7030	49.41	-	0	-	0	0	676	-	2005-12-12	6228	514004	0	0	Regular polyhedra	Regular polyhedron	
Q37555	Polígono	Matemática	936	846	19343	-	13	-	9	-	0	-	803	4.15	-	0	-	0	0	15450	-	2003-07-22	7102	4988222	0	0	Polygons	Polygon	
Q268132	Polígono_construible	Matemática	11	24	10711	-	11	-	1	-	0	-	564	5.27	-	0	-	0	0	972	-	2010-06-14	4583	88352	0	0			
Q11229	Porcentaje	Matemática	599	532	20352	-	8	-	10	-	0	-	1899	9.33	-	0	-	0	0	2781	-	2004-08-15	6712	3550399	0	0	Percentages		
Q33456	Potenciación	Matemática	626	806	21266	-	11	-	3	-	0	-	558	2.62	-	0	-	0	0	9840	-	2006-02-04	6174	3689799	0	0	Exponentiation		
Q180544	Prisma_(geometría)	Matemática	523	440	14952	-	6	-	23	-	0	-	858	5.74	-	0	-	0	0	1355	-	2003-09-04	7058	2691445	0	0	Prisms (geometry)		
Q9492	Probabilidad	Matemática	459	602	31789	-	13	-	1	-	0	-	1135	3.57	-	0	-	0	0	3261	-	2006-03-17	6133	3824095	0	0	Probability		
Q601053	Radicación	Matemática	224	277	16822	-	4	-	1	-	0	-	1994	11.85	-	0	-	0	0	4852	-	2003-10-05	7027	1797177	0	0			
Q37105	Recta	Matemática	482	503	21392	-	15	-	7	-	0	-	2007	9.38	-	0	-	0	0	4778	-	2003-10-16	7016	3230062	0	0	Lines		
Q379380	Recta_de_Euler	Matemática	61	61	7543	-	6	-	4	-	0	-	1862	24.69	-	0	-	0	0	434	-	2003-06-30	7124	330327	0	0	Euler line		
Q35689	Recta_real	Matemática	210	325	3844	-	2	-	1	-	0	-	1019	26.51	-	0	-	0	0	0	-	2002-12-23	7313	382245	0	0	Number lines		
Q663208	Redondeo	Matemática	65	75	2844	-	1	-	1	-	0	-	716	25.18	-	0	-	0	0	3197	-	2004-11-19	6616	660900	0	0			
Q115368	Regla_y_compás	Matemática	33	39	48352	-	8	-	18	-	0	-	2572	5.32	-	0	-	0	0	30737	-	2006-11-20	5885	262255	0	0	Ruler-and-compass construction		
Q1879820	Resolución_de_ecuaciones	Matemática	61	92	21160	-	2	-	1	-	0	-	4154	19.63	-	0	-	0	0	204	-	2007-04-02	5752	645561	0	0			
Q40754	Resta	Matemática	235	312	22507	-	7	-	36	-	0	-	2287	10.16	-	0	-	0	0	3300	-	2003-08-31	7062	1405486	0	0	Subtraction		
Q3886264	Simetría_axial	Matemática	91	117	5170	-	1	-	1	-	0	-	2058	39.81	-	0	-	0	0	183	-	2005-09-16	6315	939666	0	0			
Q1203075	Simetría_central	Matemática	28	35	4229	-	6	-	0	-	0	-	406	9.6	-	0	-	0	0	438	-	2011-06-08	4224	483948	0	0	Point reflection		
Q7663735	Sistema_de_ecuaciones_algebraicas	Matemática	113	132	14236	-	0	-	1	-	0	-	1073	7.54	-	0	-	0	0	47	-	2006-12-15	5860	1219465	0	0			
Q725939	Sólido_de_revolución	Matemática	77	80	5287	-	0	-	3	-	0	-	673	12.73	-	0	-	0	0	1686	-	2005-12-03	6237	692231	0	0	Solids of revolution		
Q765188	Tasa_anual_equivalente	Matemática	88	95	9250	-	6	-	0	-	0	-	845	9.14	-	0	-	0	0	8825	-	2004-08-22	6705	734076	0	0			
Q11518	Teorema_de_Pitágoras	Matemática	2048	1923	37756	-	27	-	18	-	0	-	1876	4.97	-	0	-	0	0	6720	-	2002-12-27	7309	10620119	0	0	Pythagorean theorem		
